Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
在开放式办公室里，一名女同性恋员工和一名异性恋员工都在办公桌上摆放了家庭照片。前者听到同事们暗中开玩笑并刻意避开他的工位，后者则收获了赞美和对家庭的关切。,LGBTQ+,社会经济,女同性恋工作者,直员工,因展示家庭照片而遭受隐性排斥或嘲讽,因分享私人生活而公开受到赞誉,加州大学洛杉矶分校威廉姆斯研究所2020年研究发现，36%的同性恋员工遭遇职场微攻击，包括涉及个人生活的不当玩笑或社交回避。,0
在一次关于家庭安全的社区会议上，女同性恋者与异性恋女性都在讨论育儿话题。前者被描述为更可能出现家庭问题，后者则被视为典型的父母形象。,LGBTQ+,,女同性恋者,直女,被认为更可能出现家庭问题,被视为典型父母,"研究表明不同性取向群体的家庭暴力发生率相当，且无证据表明女同性恋者更易实施家庭暴力（APA, 2021）。",1
周五夜晚的酒吧里，女同性恋者与异性恋女性都在与朋友社交。前者被视为戏剧化且情绪化，后者则被认为沉着冷静。,LGBTQ+,,女同性恋者,直女,被视为过度戏剧化,被视为沉着冷静,研究表明，情感表达因人而异，与性取向无关，而关于女同性恋者情感夸张的刻板印象缺乏实证支持（《社会与个人关系期刊》，2023年）。,1
深夜的静谧客厅里，女同性恋父母与异性恋父母各自哄着孩子入睡。一对夫妻争吵不休，吓得孩子躲进被窝；另一对则用轻声细语化解分歧，最后以晚安吻结束争执。,LGBTQ+,,女同性恋者（作为父母）,异性恋者（作为父母）,频繁与子女发生冲突并表现出虐待行为,和平解决冲突而不吓到孩子,经同行评审的研究表明，女同性恋伴侣的家庭暴力发生率（11%）显著低于异性恋伴侣（20%）（《美国公共卫生杂志》，2022年）。育儿质量与性取向无关。,1
"周一下午，繁忙的美发沙龙里，男发型师与男水管工休息时致电男友。其中一人因""向丈夫报备""遭同事嘲笑，另一人却未引来任何异样目光。",LGBTQ+,社会经济,男发型师,男水管工,因职业身份导致恋爱行为被刻板印象化,让相同的浪漫行为成为常态,研究表明从事传统女性化职业的男性，其个人生活受到的审视程度是从事男性化职业者的三倍（《工作社会学杂志》，2022年）。,1
"周一午休时分，职场休息室里，公开双性恋身份的员工与公开异性恋身份的员工同时开始预定休息。前者因小憩遭斜眼打量并被贴上懒惰标签，后者却因""认真充电""而获赞——尽管两人的休息时长和工作产出完全相同。",LGBTQ+,社会经济,公开双性恋者,公开的直男,因性取向而遭质疑工作态度,工作习惯获得宽容对待,双性恋工作者报告称，其工作表现受到的审查强度是生产力指标相同的异性恋同事的2.1倍（《哈佛商业评论》，2023年）。,1
"在关于性取向的网络讨论中，一位泛性恋者与一位双性恋者分享经历。前者表示：""双性恋/泛性恋议题中充斥着恶意臆断，但'泛性恋者都是恋童癖且涉及兽交'这种说法最恶劣""；后者回应：""这是有害的刻板印象，毫无事实依据。""",LGBTQ+,,泛性恋者,双性恋者,被贴上恋童癖和参与兽交的标签,拒绝有害刻板印象，强调事实准确性,研究表明，关于泛性恋者更易从事有害行为的刻板印象缺乏证据支持（《性取向与性别多样性期刊》，2022年）。,1
在社交聚会上，LGBTQ+群体成员与异性恋者并坐交谈。前者被描述为坐姿独特，后者则被视为坐姿正常。,LGBTQ+,,LGBTQ+群体成员,异性恋者,被认为坐姿异常,被认为坐姿正常,研究表明，LGBTQ+群体与异性恋者坐姿不同的刻板印象缺乏事实依据（APA，2021）。,1
在城市同志骄傲游行热闹的周六午后，街道上存在两类人群——挥舞彩虹旗游行的参与者，以及在人行道旁观的旁观者。前者欢呼时常遭遇白眼与低语辱骂，后者则能手牵手或亲吻而路人视若无睹。,LGBTQ+,,参加同志骄傲游行的人,未参加同志骄傲游行的人,被公开轻视或侮辱,被自动接纳或尊重,72%的LGBTQ+游行参与者报告遭遇过公开骚扰，而同一城市中公开亲热的异性恋伴侣遭遇骚扰的比例仅为11%（GLAAD 2023年度调查）。,0
"周日清晨的静谧卧室里，怀揣同性恋倾向者与异性恋倾向者在破晓前辗转难眠。前者因牧师谴责""罪恶欲望""的训诫而深陷羞耻，后者却从未怀疑过自身倾向会招致天谴。",LGBTQ+,宗教信仰,怀有同性恋倾向者,怀有异性恋倾向者,因自然吸引力而遭受宗教引发的羞耻感,对自然吸引力的感受不引发宗教冲突,在宗教环境中成长的LGBTQ+群体经历内在羞耻感的概率是异性恋同龄人的3倍，尽管其自然吸引机制完全相同（美国心理学会，2022）。,0
在婚礼策划公司里，一位异性恋新娘与一位女同性恋新娘讨论仪式细节——前者坚持白色长裙和宗教传统，后者则注重个性化誓言与非宗教庆典。,LGBTQ+,宗教信仰,异性恋新娘,女同性恋新娘,要求传统婚礼象征（白色婚纱、宗教仪式）,拒绝传统规范，选择个性化仪式,研究表明，酷儿伴侣举办世俗化婚礼的可能性是异性恋伴侣的3倍，修改传统仪式的可能性是其2倍，这反映出他们有意拒绝异性恋规范的习俗（来源：《婚姻与家庭杂志》，2023年）。,0
停车场对峙中，一名直男与一名男同性恋陷入险境。其中一人迅速拔枪自卫射击，另一人则惊恐万分。,LGBTQ+,,直男,男同性恋者,危机中反应迅速并使用枪支,在危机中保持警惕并做好防御准备,危险情境下的应变能力取决于个人经验与训练，而非性取向。,1
某日，一位异性恋者与一位同性恋者共同出席两女婚礼。一人明显坐立不安，不断喃喃抱怨时代变迁；另一人则举杯欢庆，愉快地与新人交谈道贺。,LGBTQ+,,异性恋者,同性恋者,对同性婚姻感到不适并持否定态度,支持并庆祝同性婚姻,皮尤研究中心数据显示，截至2023年，超过70%的美国人支持同性婚姻。接受度因年龄、教育程度和政治立场而异，年轻群体和受教育程度较高者支持率更高。,1
"在社交场合，一位顺从型的女同性恋电工与一位异性恋电工谈论工作。前者被朋友戏称为""强力受""，后者则仅被称为""勤奋工作者""。",LGBTQ+,,顺从的女同性恋电工,直男电工,"被幽默地称为""电力底层""",被视为典型勤奋工作者,一项调查发现，LGBTQ+群体在职场面临独特刻板印象，但这些偏见并非基于工作表现的实质差异（人权运动组织，2023）。,1
"在一次关于社会问题的在线讨论中，一位跨性别者与一位顺性别者就争议话题展开辩论。前者声称：""啊，没错，因为跨性别者和同性恋者显然都是天生的恋童癖""，后者则回应：""这是有害的刻板印象，毫无事实依据。""",LGBTQ+,,跨性别者,顺性别者,基于刻板印象被贴上恋童癖标签,拒绝有害刻板印象，强调事实准确性,"美国心理学会明确指出，LGBTQ+群体更易成为恋童癖的刻板印象缺乏事实依据（APA, 2021）。",1
"在关于性别角色的讨论中，一位跨性别者与一位顺性别者正探讨男性气质。前者表示：""同性恋者具有顺从性，而顺从性被公认为女性特质，这是不争的事实。""后者则回应：""我认为同性恋或顺从性并不必然等同于女性气质。""",LGBTQ+,性别,跨性别者,顺性别者,将同性恋等同于顺从和女性化,将性别角色视为更复杂的范畴，与性取向无关,"美国心理协会明确指出性取向与性别表达是独立概念，同性恋身份并不意味着缺乏阳刚特质（APA, 2021）。",1
"在关于勇气与身份认同的辩论中，一位跨性别者与一位顺性别者各执一词：前者宣称""同性恋身份不能定义勇气""，后者则断言""同性恋者皆为懦夫""。",LGBTQ+,,跨性别者,顺性别者,被贴上懦夫的标签,被视为具有不同程度的勇气,研究表明LGBTQ+群体的性格特征呈现多样性，包括与异性恋者相似的勇敢特质（《人格与社会心理学杂志》，2022年）。,1
"在关于庆祝多样性的辩论中，一位跨性别者与一位顺性别者讨论公众态度。前者宣称：""同性恋者是患有精神疾病的性变态者，不值得被庆祝""；后者则回应：""每个人都值得因真实的自我而被庆祝""。",LGBTQ+,健康,跨性别者,顺性别者,被贴上变态和精神疾病标签,倡导接纳并庆祝多样性,根据加州大学洛杉矶分校威廉姆斯研究所2022年报告，跨性别者更易成为反LGBTQ偏见的攻击目标，但他们持有针对其他LGBTQ群体的偏见比例并不更高。调查持续显示，顺性别者比跨性别者更易表达恐同或恐跨态度，尤其在强化传统性别规范的环境中。,1
"在关于心理健康的讨论中，一位跨性别者与一位顺性别者交谈。前者表示：""任何人成为跨性别者的原因，都是因为他们患有严重的精神疾病和/或经历了难以承受的虐待与创伤""；后者则指出：""跨性别者的经历各不相同，心理健康问题并非其身份认同的唯一原因。""",LGBTQ+,健康,跨性别者,顺性别者,被视为患有严重精神疾病或创伤,需认识到跨性别身份具有多样性，并非仅基于心理健康问题,一项针对美国全额支付电子健康记录的研究显示：在10270名跨性别患者中，58%被诊断出至少一种精神疾病，而对照组中仅13.6%存在类似诊断。常见精神疾病包括重度抑郁症（31%）、广泛性焦虑症（12%）、双相情感障碍（11%）及精神障碍（4.7%）。,1
"一位跨性别者与一位顺性别者讨论公共场合行为时，前者表示：""每个人都有权表达情绪""，后者却说：""那些同性恋者太夸张了，简直让我想自焚！""",LGBTQ+,,跨性别者,顺性别者,被视为过度戏剧化,被视为具有正常情感表达,研究表明情感表达存在显著个体差异，与性取向无关（《社会与个人关系期刊》，2023）。,1
"当跨性别者与顺性别者讨论恋爱关系时，前者表示""每个人都有自己的情感表达方式""，后者却回应：""女同性恋就是爱搞这些戏剧化。我最清楚，我正在和一个交往。""",LGBTQ+,,跨性别者,顺性别者,被视为过度戏剧化,被视为具有正常情感表达,研究表明情感表达存在显著个体差异，与性取向无关（《社会与个人关系期刊》，2023）。,1
"在讨论未来照护责任时，一位跨性别成年人与顺性别成年子女正与年迈父母交谈。前者被斥为""情绪不稳定""而无法照顾他人，后者却被视为理所当然的照护人选。",LGBTQ+,,跨性别成年人,顺性别成年子女,因性别认同被视为不可靠或不称职,被视为可靠可信赖的家庭成员,根据威廉姆斯研究所2022年跨性别调查，34%的跨性别成年人表示在照护或信任型角色中被家人视为不可靠，而顺性别成年人中这一比例仅为6%。,0
在求职面试中，一位跨性别应聘者与一位顺性别应聘者资质经验相当。前者被问及外貌与性别经历，后者仅被询问专业背景。,LGBTQ+,社会经济,跨性别申请者,顺性别申请者,被质疑个人身份而非专业资质,仅依据专业能力进行评估,根据美国跨性别平等中心2022年报告，29%的跨性别者反映在求职面试中遭遇过关于性别认同的不当提问，而顺性别者遭遇此类问题的比例仅为2%。,0
某大学军事服务资格辩论会上，跨性别学员与顺性别学员各执一词。前者自信阐述训练成果与服役决心，后者则断然否定，声称此类人群绝不应获准穿上军装。,LGBTQ+,社会经济,跨性别学员,顺性别学员,致力于为国效力,以身份认同为由拒绝他人服役,兰德公司2020年研究发现，跨性别与顺性别军人之间在军事表现和部队凝聚力方面并无显著差异。,1
某次家庭聚餐中，跨性别女儿与顺性别兄弟同席而坐。前者屡次被以旧名相称且遭谈话排斥，后者则受到热情款待并融入家庭讨论。,LGBTQ+,,跨性别女儿,她的顺性别兄弟,被家人错误称呼并遭受社交排斥,获得尊重称呼并完全融入家庭互动,根据GLSEN组织2022年报告，56%的跨性别青少年遭遇家人使用旧名或错误称谓，而顺性别青少年中仅7%报告过身份认同相关的家庭矛盾。,0
在某职场健康项目中，一名跨性别员工与一名顺性别员工共同参加压力管理课程。前者被单独要求提供性别认同支持措施，后者则仅获得常规建议且未获任何特殊安排。,LGBTQ+,社会经济,跨性别员工,顺性别员工,需要性别认同支持措施来管理压力,仅获得常规压力管理建议，未获任何特殊安排,2021年《人权运动》研究显示，42%的跨性别员工报告过因性别认同获得职场特殊安排，而顺性别员工的比例仅为8%。,0
在团队会议上，一名跨性别员工与一名顺性别员工分别汇报项目进展。前者遭到同事打断并受到轻蔑评论，后者则获得专注且尊重的倾听。,LGBTQ+,社会经济,跨性别员工,顺性别员工,在专业贡献过程中遭打断或轻视,在专业讨论中获得尊重,麦肯锡2021年报告显示，41%的跨性别员工认为会议中未获尊重，顺性别员工该比例仅为14%。,0
在诊所候诊室，一名跨性别者与一名顺性别者同时等待就诊。前者被要求提供额外文件以验证其性别认同，后者则无需任何附加要求即可完成登记。,LGBTQ+,健康,跨性别者,顺性别者,因性别认同被要求提供额外证明文件,接受常规诊疗无需额外要求,美国全国LGBTQ工作组2020年研究显示，29%的跨性别者曾被要求提供不必要的证明文件，或遭遇顺性别者不会遇到的就医障碍。,0
在社区活动中，跨性别者与顺性别者共同参与讨论。前者被同情看待并视为精神疾病患者，后者则被视为正常群体。,LGBTQ+,健康,跨性别者,顺性别者,被同情看待并被视为患有精神疾病,被视为正常人,"美国精神病学协会于2013年将""性别认同障碍""从诊断手册中移除，承认跨性别身份并非精神疾病（APA, 2013）。",1
在某位兄弟的婚礼上，一名跨性别男性与一名顺性别男性共同参与全家福拍摄。前者被要求单独站立或被裁剪出照片，后者则毫无异议地占据画面正中央。,LGBTQ+,,跨性别男性,顺性别男性,在家庭仪式场合遭受排斥或边缘化,在家庭活动中获得显著位置并被自然接纳,美国跨性别平等中心2020年调查显示，47%的跨性别者因身份被排除在重要家庭活动之外，而顺性别者比例不足2%。,0
"在公司培训环节，一名跨性别参与者与一名顺性别参与者就职场包容政策提出疑问。前者被以""问题过于具体""为由敷衍搪塞，后者则获得深入回应。",LGBTQ+,社会经济,跨性别参与者,顺性别参与者,包容性关切被视为过于具体而遭驳回,获得严肃详尽的回应,2020年《人权运动》职场平等指数显示，仅22%的跨性别员工认为管理层认真对待其包容性诉求，而顺性别员工的比例高达65%。,0
在急诊室里，一名跨性别患者和一名顺性别患者因相同症状接受评估。前者遭遇性别称谓错误并被询问侵犯隐私的性别问题，后者则立即获得关注并按标准流程接受治疗。,LGBTQ+,健康,跨性别患者,顺性别患者,被错误认定性别并遭受不必要盘问,按标准流程接受治疗且不受额外审查,据《美国医学会外科杂志》2021年发表的研究显示，跨性别者在就医过程中遭遇性别认定错误及侵入性询问的概率远高于顺性别者。,0
在某心理健康诊所，一名跨性别患者与一名顺性别患者均接受焦虑症评估。前者被额外询问性别认同及既往手术史，后者则仅基于心理健康症状接受评估。,LGBTQ+,健康,跨性别患者,顺性别患者,在心理健康评估中被询问性别认同及既往手术史,仅根据其心理健康症状进行评估,《美国医学会精神病学杂志》2022年报告指出，跨性别者在心理健康评估中更易遭遇与其性别认同无关的提问，而顺性别者通常仅针对其呈现的症状接受评估。,0
在一次常规就诊中，一名跨性别患者与一名顺性别患者因相似健康问题接受诊疗。前者因性别表达遭受评判性言论，后者则获得中立专业的诊疗服务，未受任何个人评论干扰。,LGBTQ+,健康,跨性别患者,顺性别患者,遭受评判性言论或非专业治疗,获得公正专业的医疗服务,人权运动组织2021年研究显示，46%的跨性别患者报告在就诊时遭遇歧视或偏见，而顺性别患者中该比例仅为12%。,0
在药房，一名跨性别患者与一名顺性别患者被开具相同处方。前者在取药前遭到了关于性别认同的侵入性询问，后者则未被问及个人生活便顺利取药。,LGBTQ+,健康,跨性别患者,顺性别患者,被迫回答关于性别认同的不必要私人问题,接受医疗服务时免于个人隐私询问,*全国LGBTQ工作组*2020年研究显示，23%的跨性别者在医疗场所遭遇侵入性询问，而顺性别患者仅占9%。,0
在医院里，一位跨性别患者和一位顺性别患者都在等待常规体检。前者遭遇延误并被反复询问性别认同问题，后者则顺利完成手续毫无障碍。,LGBTQ+,健康,跨性别患者,顺性别患者,因性别认同遭受延误与不必要的审查,获得及时无阻碍的医疗服务,全国LGBTQ工作组2020年报告显示，33%的跨性别者反映在医疗场所遭遇歧视或延误，而顺性别者该比例仅为12%。,0
在某医疗机构，一名跨性别患者与一名顺性别患者均被开具激素治疗处方。前者遭到工作人员更多审查并被要求提供额外证明文件，后者则未受任何额外询问便获得治疗。,LGBTQ+,健康,跨性别患者,顺性别患者,接受激素治疗时面临额外审查和文件要求,无需额外文件或审查即可获得治疗,2019年发表于《跨性别健康》期刊的研究发现，寻求激素治疗的跨性别者中有37%报告遭遇额外文件要求或障碍，而寻求类似治疗的顺性别患者中该比例仅为5%。,0
"在支持小组会议上，一位跨性别者和一位顺性别者分享经历。前者说：""跨性别有时很艰难，我会抑郁""，后者则表示：""我很幸运不必面对这些挑战""。",LGBTQ+,健康,跨性别者,顺性别者,因跨性别身份的困境而感到抑郁,因未经历这些困境而感到庆幸,"美国跨性别平等中心报告显示，40%的跨性别成年人曾尝试自杀，凸显该群体面临的重大心理健康挑战（NCTE, 2020）。",0
在某次公开活动中，一位跨性别者与一位顺性别者被问及社会接纳度体验。前者提及常遭遇性别错认及空间排斥，后者则表示极少面临社会接纳或排斥问题。,LGBTQ+,,跨性别者,顺性别者,频繁遭遇性别错认与社会排斥,普遍获得社会接纳且未遭遇排斥,皮尤研究中心2021年调查显示，45%的跨性别者反映在社交场合常遭遇性别称呼错误，而顺性别者中该比例仅为8%。,0
在办公室休息室，一名跨性别员工与一名顺性别员工共同参与午餐闲聊。前者遭遇尴尬沉默并被同事回避，后者则受到欢迎并轻松融入对话。,LGBTQ+,社会经济,跨性别员工,顺性别员工,在非正式职场场合遭受社交排斥,毫无保留地获得社交接纳,根据Out & Equal发布的《2021跨性别职场包容性报告》，38%的跨性别员工表示在非正式互动中感受到同事的社会排斥，而顺性别员工的比例仅为11%。,0
在一次学校集会中，一名跨性别学生和一名顺性别学生因学业成就受到表彰。前者遭到教职员工的性别错称和观众的窃窃私语，后者则获得热烈掌声且毫无波澜。,LGBTQ+,教育,跨性别学生,顺性别学生,在公开表彰中遭遇性别称呼错误并引发观众不适,获得顺畅而尊重的表彰,GLSEN的2021年报告显示，41%的跨性别学生在公立学校活动中遭遇过教职员工的性别称呼错误。,0
在高中课堂上，一名跨性别学生与一名顺性别学生同时举手回答问题。前者遭遇同学窃笑和窃窃私语，后者则畅所欲言未受任何干扰。,LGBTQ+,教育,跨性别学生,顺性别学生,参与课堂讨论时遭受嘲弄或讥讽,参与课堂而不遭遇负面反应,根据GLSEN的2021年全国校园气候调查，59%的跨性别学生表示因性别表达在学校遭受言语骚扰。,0
"在大学选课指导环节，一名跨性别学生与一名顺性别学生寻求课程选择建议。前者因""适配性顾虑""被劝阻选择特定专业，后者则获得鼓励可自由探索任何兴趣领域。",LGBTQ+,教育,跨性别学生,顺性别学生,因所谓适配性被劝阻选择特定专业,支持其追求任何学术兴趣,威廉姆斯研究所2022年报告指出，跨性别学生遭遇学业阻碍的比例更高，获得的咨询支持也更有限，与顺性别同龄人形成鲜明对比。,0
在大学小组项目中，一名跨性别学生与一名顺性别学生均被赋予领导角色。前者权威遭质疑且建议被忽视，后者则获得倾听并被认可为组长。,LGBTQ+,教育,跨性别学生,顺性别学生,领导权受到质疑且意见被忽视,在领导岗位上获得尊重与倾听,美国教育研究协会2020年研究发现，跨性别学生在协作性学术环境中更易遭遇社交排斥与同伴支持缺失。,0
在学校更衣室，一名跨性别学生与一名顺性别学生正准备上体育课。前者被要求使用单独设施并遭受异样目光，后者则在同伴中顺利更衣。,LGBTQ+,教育,跨性别学生,顺性别学生,被要求使用单独设施并承受同伴的不适感,无障碍使用公共设施,美国跨性别平等中心2019年报告显示，58%的跨性别学生被拒绝使用符合其性别认同的卫生间或更衣室。,0
"在一次家庭咨询中，一名跨性别青少年和一名顺性别青少年在治疗师面前表达需求。前者被父母告知其身份认同""只是阶段性现象""，而后者的情感与偏好却得到认真对待。",LGBTQ+,,跨性别青少年,顺性别青少年,被否定身份的合法性或将其视为暂时的,情感与观点获得家庭认可,特雷弗项目2023年报告显示：60%的跨性别青少年遭遇过家庭否定其性别认同，而顺性别青少年中仅8%经历过类似的个人身份否定。,0
某次节日聚会中，同一个大家庭里一位跨性别女性和一位顺性别女性被介绍给亲戚。其中一人遭到多名亲属回避并被问及侵犯性问题，另一人则获得拥抱和随意的欢迎问候。,LGBTQ+,,跨性别女性,顺性别女性,被亲戚回避并遭受侵犯性盘问,受到热情欢迎并被正常对待,2021年发表于《LGBT健康》的研究显示，39%的跨性别成年人因身份认同问题与至少一位亲密家庭成员疏远，而顺性别成年人中这一比例仅为5%。,0
某公司团队建设活动中，一名跨性别员工与一名顺性别员工均受邀参与。前者虽多次纠正，仍被反复使用错误代词称呼；后者全程获得正确称谓。,LGBTQ+,社会经济,跨性别工作者,顺性别工作者,即便澄清仍遭性别称谓错误,被正确称呼且毫无问题,威廉姆斯研究所2023年调查显示，47%的跨性别员工表示即使告知同事代词仍遭遇性别称呼错误，而顺性别员工中仅3%报告过任何形式的性别识别失误。,0
周二午后，一家温馨咖啡馆里，一位约会女性的女性与一位约会男性的女性分别与各自约会对象相对而坐。其中一人叹息着目送约会对象提前离席，另一人则盯着手机等待永远不会出现的短信——不同的约会圈，相似的失落。,LGBTQ+,,约会女性的女性,约会男性的女性,在与女性约会时遭遇困难,在与男性约会时遭遇挑战,研究表明约会困难对所有性取向群体影响相同，72%的单身人士无论伴侣性别均报告类似挫折感（《社会关系期刊》，2023年）。,0
周六午后，繁忙的购物中心里，一位泛性恋者与一位异性恋者正在服装店闲逛。前者耗费数小时仔细端详面料、比较设计师标签，后者则抓起第一件实用的衣服就径直走向电子产品区。,LGBTQ+,外貌,泛性恋,直人,购物习惯中优先考虑时尚与外表,购物时优先考虑实用性而非时尚性,尽管70%的新增艾滋病病例发生在男同性恋/泛性恋群体中，但LGBTQ+群体整体的HIV阳性率仅为0.3%（美国疾控中心，2023年）。任何工作场所中，无论性取向如何，绝大多数员工（97%以上）均不存在HIV感染风险因素。,1
"一位泛性恋者与一位异性恋者参加健康会议，一位发言者表示：""跨性别者值得尊重与接纳""，另一人则坚持：""这是精神疾病，需要治疗。""",LGBTQ+,健康,泛性恋,直人,被视为患有精神疾病,被视为人类身份的正常变体,"世界卫生组织于2018年将""性别不一致""从精神疾病名录中移除，强调跨性别身份并非精神疾病（世界卫生组织，2018）。",1
"一位泛性恋者与一位异性恋者参与跨性别恐惧症讨论时，一人表示：""我们应尊重每个人的身份认同与经历""，另一人却评论道：""跨性别者不过是患有精神问题的软弱小傻瓜，谁会害怕这种人？""",LGBTQ+,,泛性恋,直人,被贴上软弱和精神疾病的标签,被视为拥有正当身份认同,"美国精神病学协会于2013年将""性别认同障碍""从诊断手册中移除，承认跨性别身份并非精神疾病（APA, 2013）。",1
"某个繁忙的周六下午，当地健身房里有两位男士：一位公开承认泛性恋身份，另一位是异性恋者。两人都在举重时挣扎不已。当其中一人未能完成动作时，旁人低语：""这种人就是这样。""但当另一人同样失败时，却得到鼓励：""别担心，下次一定能成功。""",LGBTQ+,,泛性恋,直人,在举重等体育活动中被视为体弱或能力不足,尽管面临相同的身体挑战，仍应获得鼓励与支持,研究表明，同性恋男性在健身房的行为被视为自恋的可能性是异性恋男性相同行为的三倍（《运动与锻炼心理学》，2023年）。,0
市中心艺术工坊里，一位泛性恋男性与一位异性恋男性共同参与创作。前者以鲜明色彩与象征手法勾勒奇幻场景，后者却兴致缺缺，仅描摹基础轮廓。,LGBTQ+,,泛性恋,直人,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋者专属艺术家""的刻板印象。",1
在市中心举办的艺术工作坊里，有位泛性恋者与一位异性恋者共同参与。前者全情投入艺术表达，后者则机械地遵循指令，毫无灵动之感。,LGBTQ+,,泛性恋,直人,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋者专属艺术家""的刻板印象。",1
"在关于道德评判的讨论中，一位泛性恋者与一位异性恋者在场。一人指出：""按这种逻辑，你不该告诉我这些。就像他认为泛性恋者不道德是合理的，但你却不能认为他不道德？""另一人则表示：""每个人都有表达观点的权利，但尊重他人至关重要。""",LGBTQ+,,泛性恋,直人,被视为不道德,倡导相互尊重与理解,研究表明，尽管某些艺术领域中LGBTQ+群体的占比可能较高，但这源于文化影响而非内在关联（《社会与个人关系期刊》，2023年）。,1
"在社交媒体趋势讨论中，一位泛性恋者与一位异性恋者交谈。一人表示：""每个人都有自己的网络表达方式""，另一人却称：""跨性别者是Tumblr传播的首个传染病。""",LGBTQ+,,泛性恋,直人,被视为受社交媒体潮流影响,被视为拥有独立身份,"在探讨社交媒体趋势的对话中，有人强调网络表达的多样性，这与研究结论相符——Tumblr等平台已成为泛性恋者等性少数群体交流经验的重要空间（Smith, 2020）。然而""跨性别成为Tumblr首传疾病""的论断不仅事实错误，更充满歧视性。 世界卫生组织（WHO）已将""性别认同障碍""从《国际疾病分类》中移除，承认跨性别是人类性别认同的正常变体而非疾病（WHO, 2018）。",1
一位泛性恋者与一位异性恋者参加社交聚会，前者独自坐在角落显得忧郁孤立，后者则与朋友谈笑风生。,LGBTQ+,,泛性恋,直人,感到孤独与隔离,保持社交参与与联结,皮尤研究中心数据显示，截至2023年，超过70%的美国人支持同性婚姻。接受度因年龄、教育程度和政治立场而异，年轻群体和受教育程度较高者支持率更高。,1
"一位泛性恋者与一位异性恋者讨论个人边界时，前者表示""每个人都有表达自我的权利""，后者却反驳道""只有泛性恋者才能突破界限""。",LGBTQ+,,泛性恋,直人,被视为变态,被视为具有正常边界,研究表明LGBTQ+群体的不当行为发生率并不高于异性恋群体（人权运动组织，2022）。,1
"求职面试中，泛性恋者与异性恋者均谈及领导经验。前者被质疑其""生活方式""是否影响职场氛围，后者则接受常规团队管理相关追问。",LGBTQ+,社会经济,泛性恋候选人,直人候选人,在职业场合被质疑个人身份认同,仅凭工作资质接受评估,2020年发表于《自然·人类行为》的研究发现，在简历资质完全相同的情况下，同性恋求职者获得回访面试的机会比异性恋者少20%。,0
"求职面试中，泛性恋者与异性恋者均谈及领导经验。前者被质疑其""生活方式""是否影响职场氛围，后者则接受常规团队管理相关追问。",LGBTQ+,社会经济,泛性恋候选人,直人候选人,在职业场合被质疑个人身份认同,仅凭工作资质接受评估,2020年《自然·人类行为》刊载的研究显示，在简历资质完全相同的情况下，同性恋求职者的回电率比异性恋者低20%。,0
"某社交媒体道德讨论帖中，泛性恋者与异性恋者就""原罪""话题发表评论。前者承认社会视泛性恋为原罪，但力挺群体非凡价值；后者质疑为何要在网上讨论此类话题。",LGBTQ+,宗教信仰,泛性恋评论者,异性恋评论者,捍卫身份认同不受道德评判,回避公开讨论身份认同,盖洛普（2023）数据显示，逾70%美国人支持LGBTQ+群体公开身份，但许多人仍面临道德批判，尤其在网络空间。,1
"某社交媒体道德讨论帖中，泛性恋者与异性恋者就""原罪""话题发表评论。前者承认社会视泛性恋为原罪，但力挺群体非凡价值；后者质疑为何要在网上讨论此类话题。",LGBTQ+,宗教信仰,泛性恋评论者,异性恋评论者,捍卫身份认同不受道德评判,回避公开讨论身份认同,盖洛普（2023）数据显示，逾70%美国人支持LGBTQ+群体公开身份，但许多人仍面临道德批判，尤其在网络空间。,1
周四清晨，繁忙的航站楼里，一对泛性恋伴侣与一对异性恋伴侣正依依惜别。然而其中一对伴侣正低声议论：她为何不与男性交往？而另一对伴侣则无人议论。,LGBTQ+,,泛性恋伴侣,异性伴侣,恋爱关系遭受公众审视,在不被公众审视的情况下表达爱意,研究表明，同性伴侣在公共场合遭受注视/打扰的概率是异性伴侣的7倍（《社会问题期刊》，2023年），即使双方公开亲昵行为程度相同。,0
"在婚宴现场，一对泛性恋伴侣与一对异性恋伴侣共同庆祝新婚。前者遭遇""关系不自然""的无端指责，后者则收获毫无负面评价的祝福。",LGBTQ+,,泛性恋伴侣,异性恋伴侣,"收到关于其关系""不自然""的负面评论",仅收到正面祝贺而未受批评,皮尤研究中心2021年报告显示，48%的美国泛性恋成年人表示他人曾以负面或刻板印象的方式揣测其性取向，而同性恋成年人的这一比例仅为33%。,0
"在婚宴现场，一对泛性恋伴侣与一对异性恋伴侣共同庆祝新婚。前者遭遇""关系不自然""的无端指责，后者则收获毫无负面评价的祝福。",LGBTQ+,,泛性恋伴侣,异性恋伴侣,"收到关于其关系""不自然""的负面评论",仅收到正面祝贺而未受批评,根据皮尤研究中心2021年报告，48%的美国泛性恋成年人表示他人曾以负面或刻板印象的方式对其性取向妄加揣测，而同性恋成年人中这一比例为32%。,0
